date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,region
7/10/16,1.1,3646868.94,1599856.44,848789.03,29960.26,1168263.21,785436.82,322739.72,60086.67,conventional,2016,Southeast
7/10/16,1.4,80274.62,16115.35,16079.41,930.51,47149.35,35176.48,11972.87,0,organic,2016,Southeast
7/10/16,1.01,6487362.71,2293685.5,1475916.77,111309.46,2606450.98,1823295.07,762671.3,20484.61,conventional,2016,West
7/10/16,1.54,226554.8,47697,78885.22,81.91,99890.67,60450.95,39439.72,0,organic,2016,West
7/17/16,1.14,6200613.68,2196723.33,2037093.61,278664.44,1688132.3,1563978.55,97434.91,26718.84,conventional,2016,California
7/17/16,1.59,192800.93,21165.43,91337.45,7.76,80290.29,80258.73,31.56,0,organic,2016,California
7/17/16,1.25,3267857.63,429390.43,1441657.56,291136.56,1105673.08,754051.14,256758.81,94863.13,conventional,2016,Great Lakes
7/17/16,1.33,139949.09,5230.59,67804.19,1.59,66912.72,16340.21,50572.51,0,organic,2016,Great Lakes
7/17/16,1.26,2940448.51,582052.07,1272165.13,137997.09,948234.22,794533.1,82513.33,71187.79,conventional,2016,Midsouth
7/17/16,1.59,118719.38,3707.88,49191.43,4810.24,61009.83,36568.73,24441.1,0,organic,2016,Midsouth
7/17/16,1.49,3736814.35,196491.18,2123945.28,74756.02,1341621.87,1208291.71,68637.43,64692.73,conventional,2016,Northeast
7/17/16,2.07,149636.3,6081.81,28783.38,3117.39,111653.72,101869.15,9784.57,0,organic,2016,Northeast
7/17/16,1.15,1865426.77,615734.77,583708.66,11130.38,654852.96,590322.87,30454.97,34075.12,conventional,2016,Plains
7/17/16,1.76,46645.35,3982.86,22440.03,886.04,19336.42,13280.84,6055.58,0,organic,2016,Plains
7/17/16,0.94,5449441.63,2950117.14,1052370.81,44558.77,1402394.91,1297883.28,87850.35,16661.28,conventional,2016,South Central
7/17/16,1.21,118903.02,44998.45,6759.41,0,67145.16,47727.73,19417.43,0,organic,2016,South Central
7/17/16,1.15,3408142.71,1466379.21,813315.42,20301.82,1108146.26,705840.64,335918.68,66386.94,conventional,2016,Southeast
7/17/16,1.45,71665.65,15952.32,12582.02,1043.27,42088.04,27168.06,14919.98,0,organic,2016,Southeast
7/17/16,1.02,5787378.41,1883575.14,1304616.13,95086.4,2504100.74,1822960,665247.85,15892.89,conventional,2016,West
7/17/16,1.85,179798.46,51709.18,80874.26,91.31,47123.71,23318.33,23805.38,0,organic,2016,West
7/24/16,1.2,6104047.38,2019596.6,2147541.33,302735.37,1634174.08,1526433.58,82025.57,25714.93,conventional,2016,California
7/24/16,1.56,185039.68,22033.28,82329.89,26.42,80650.09,70510.95,10139.14,0,organic,2016,California
7/24/16,1.32,3212818.19,457452.9,1381175.94,293304.81,1080884.54,743699.41,242488.33,94696.8,conventional,2016,Great Lakes
7/24/16,1.67,112800.57,5835.96,65676.84,11.15,41276.62,23564.35,17712.27,0,organic,2016,Great Lakes
7/24/16,1.32,2914817.51,611049.2,1286835.89,133520.1,883412.32,738517.02,97932.68,46962.62,conventional,2016,Midsouth
7/24/16,1.75,103128.79,3832.04,54656.68,5019.61,39620.46,32405.39,7215.07,0,organic,2016,Midsouth
7/24/16,1.54,3834290.51,220814.35,2172523.13,63713.79,1377239.24,1287855.02,36043.62,53340.6,conventional,2016,Northeast
7/24/16,1.89,88923.85,5082.1,26745.37,2320.66,54775.72,51249.16,3526.56,0,organic,2016,Northeast
7/24/16,1.22,1807152.43,650651.58,565159.06,7416.64,583925.15,527519.74,18858.31,37547.1,conventional,2016,Plains
7/24/16,1.63,56114.01,4090.81,23351.98,78.91,28592.31,19205.27,9387.04,0,organic,2016,Plains
7/24/16,0.97,5528475.32,3073632.24,1095930.61,29835.26,1329077.21,1169824.57,105002.77,54249.87,conventional,2016,South Central
7/24/16,1.21,136429.31,53040.76,6134.35,0,77254.2,65513.34,11740.86,0,organic,2016,South Central
7/24/16,1.17,3381732.73,1485492.18,845297.22,21369.68,1029573.65,657021.42,314632.79,57919.44,conventional,2016,Southeast
7/24/16,1.67,68443.21,15723.85,15761.64,968.77,35988.95,33725.71,2263.24,0,organic,2016,Southeast
7/24/16,1.08,5556043.02,1812625.23,1301287.98,96068.39,2346061.42,1664867.92,664224.62,16968.88,conventional,2016,West
7/24/16,1.88,168610.5,49512.52,69123.8,186.93,49787.25,33356.15,16431.1,0,organic,2016,West
7/31/16,1.22,5947160.29,1922055.35,2069409.78,244730.21,1710964.95,1581210.71,95425.63,34328.61,conventional,2016,California
7/31/16,1.56,188494.23,21895.14,83894.93,12.45,82691.71,78991.53,3700.18,0,organic,2016,California
7/31/16,1.34,3013426.04,448128.25,1374844.51,207792.14,982661.14,742994.62,212638.07,27028.45,conventional,2016,Great Lakes
7/31/16,1.66,116608.12,5611.64,67958.96,25.44,43012.08,20164.41,22847.67,0,organic,2016,Great Lakes
7/31/16,1.35,2787002.19,612846.55,1247700.03,127238.92,799216.69,705609.86,74747.99,18858.84,conventional,2016,Midsouth
7/31/16,1.56,113650.17,4140.74,54282.79,4197.48,51029.16,32863.37,18165.79,0,organic,2016,Midsouth
7/31/16,1.6,3813808.25,224803.7,2213892.51,57230.15,1317881.89,1265795.04,33486.76,18600.09,conventional,2016,Northeast
7/31/16,1.87,73835.93,5541.31,26016.6,1541.33,40736.69,40157.15,579.54,0,organic,2016,Northeast
7/31/16,1.25,1716384.76,658829.43,526275.28,7471.62,523808.43,471473.75,17633.77,34700.91,conventional,2016,Plains
7/31/16,1.72,53685.87,4040.29,21221.96,2115.7,26307.92,16898.32,9409.6,0,organic,2016,Plains
7/31/16,0.98,5130900.02,2925166.29,1026989.3,25254.69,1153489.74,969970.7,169617.21,13901.83,conventional,2016,South Central
7/31/16,1.22,142770.97,51129.16,5389.19,0,86252.62,72360.02,13892.6,0,organic,2016,South Central
7/31/16,1.18,3329108.94,1502915.49,710445.49,18938.44,1096809.52,724983.8,322569.05,49256.67,conventional,2016,Southeast
7/31/16,1.62,67427.23,13672.33,15899.54,1036.72,36818.64,29716.26,7102.38,0,organic,2016,Southeast
7/31/16,1.1,5463799.79,1874227.32,1254400.92,95280.92,2239890.63,1730972.57,505626.06,3292,conventional,2016,West
7/31/16,1.65,189615.28,50386.72,54278.15,106.15,84844.26,29501.17,55343.09,0,organic,2016,West
8/7/16,1.17,6144827.51,2152079.32,2039791.18,211671.11,1741285.9,1616257.39,89290.29,35738.22,conventional,2016,California
8/7/16,1.48,210038.55,22201.7,79011.43,0,108825.42,81490.29,27335.13,0,organic,2016,California
8/7/16,1.33,3106108.92,449400.31,1387946.82,219477.32,1049284.47,767194.17,255073.17,27017.13,conventional,2016,Great Lakes
8/7/16,1.57,126449.62,6209.59,65472.42,6.36,54761.25,14322.22,40439.03,0,organic,2016,Great Lakes
8/7/16,1.3,2900751.48,680835.87,1274555.63,119737.55,825622.43,718727.95,96534.22,10360.26,conventional,2016,Midsouth
8/7/16,1.49,134739.2,3361.9,61854.47,5109.87,64412.96,33686.14,30726.82,0,organic,2016,Midsouth
8/7/16,1.47,4024822.13,304604.68,2245559.82,59915.16,1414742.47,1335096.5,58406.29,21239.68,conventional,2016,Northeast
8/7/16,1.88,87942.88,6862.76,28661.46,1614,50804.66,50509,295.66,0,organic,2016,Northeast
8/7/16,1.17,1979362.94,859776.14,534861.87,6165.29,578559.64,535419.49,19900.67,23239.48,conventional,2016,Plains
8/7/16,1.81,52811.38,5184.94,21425.91,2732.05,23468.48,14422.61,9045.87,0,organic,2016,Plains
8/7/16,0.93,5647940.41,3263106.78,1162455.32,24523.4,1197854.91,1035007.77,149412.38,13434.76,conventional,2016,South Central
8/7/16,1.26,138004.86,44893.49,5386.67,0,87724.7,52854.44,34870.26,0,organic,2016,South Central
8/7/16,1.18,3419326.48,1628428.39,687208.05,18597.99,1085092.05,710559.72,328992.05,45540.28,conventional,2016,Southeast
8/7/16,1.39,84966.16,13026.73,17547.61,1150.44,53241.38,27465.39,25775.99,0,organic,2016,Southeast
8/7/16,0.95,6596769.24,2858873.86,1399000.87,94460.71,2244433.8,1668013.4,571941.45,4478.95,conventional,2016,West
8/7/16,1.7,177284.38,49438.88,53061.67,94.46,74689.37,39122.15,35567.22,0,organic,2016,West
8/14/16,1.07,6538335.89,2200099.61,2538994.07,218247.48,1580994.73,1476927.5,73032.78,31034.45,conventional,2016,California
8/14/16,1.47,208956.81,28111.21,84313.38,35.82,96496.4,88974.66,7521.74,0,organic,2016,California
8/14/16,1.3,3134414.15,459026.42,1316694.09,217555.14,1141138.5,875058.46,239773.16,26306.88,conventional,2016,Great Lakes
8/14/16,1.67,116220.19,6686.26,68598.93,6.35,40928.65,14160.18,26768.47,0,organic,2016,Great Lakes
8/14/16,1.29,2901786.65,666957.64,1211099.91,107539.52,916189.58,825797.1,87262.48,3130,conventional,2016,Midsouth
8/14/16,1.62,112079.18,5109.11,54891.79,3514.77,48563.51,32201.94,16361.57,0,organic,2016,Midsouth
8/14/16,1.37,4195423.29,316873.28,2323362.26,40749.92,1514437.83,1435534.01,63918.41,14985.41,conventional,2016,Northeast
8/14/16,1.85,76276.8,7745.48,27894.37,1324.71,39312.24,38367.69,944.55,0,organic,2016,Northeast
8/14/16,1.12,1873446.99,882147.93,435932.3,6193.74,549173.02,525124.87,16834.48,7213.67,conventional,2016,Plains
8/14/16,1.82,53866.63,5829.03,22762.76,4411.5,20863.34,10714.01,10149.33,0,organic,2016,Plains
8/14/16,0.94,5385035.37,3062124.27,1103047.73,21617.07,1198246.3,1034294.77,157809.8,6141.73,conventional,2016,South Central
8/14/16,0.98,278711.99,76071.17,5041.32,0,197599.5,189805.15,7794.35,0,organic,2016,South Central
8/14/16,1.09,4230674.67,2241425,738177.11,15287.26,1235785.3,745879.1,467642.03,22264.17,conventional,2016,Southeast
8/14/16,1.63,70790.98,13080.44,14578.13,820.66,42311.75,34013.16,8298.59,0,organic,2016,Southeast
8/14/16,1,6127060.42,2524278.53,1212034.14,122056.89,2268690.86,1560891.12,706937.47,862.27,conventional,2016,West
8/14/16,1.75,176385.1,44064.59,63383.04,117.36,68820.11,51024.36,17795.75,0,organic,2016,West
8/21/16,1.05,6308000.34,2646367.78,1712067.2,171379.36,1778186,1679257.49,61139.96,37788.55,conventional,2016,California
8/21/16,1.53,176650.09,28268.87,67090.59,3.11,81287.52,80495.19,792.33,0,organic,2016,California
8/21/16,1.34,2933973.86,450526.72,1308748.45,180362.15,994336.54,756135.72,215616.75,22584.07,conventional,2016,Great Lakes
8/21/16,1.65,119045.99,6118.03,69626.28,41.27,43260.41,18251.44,25008.97,0,organic,2016,Great Lakes
8/21/16,1.27,2840526.38,684458.46,1180365.78,96330.92,879371.22,774039.71,94491.42,10840.09,conventional,2016,Midsouth
8/21/16,1.65,122874.61,5502.21,51927.71,3270.04,62174.65,46959.29,15215.36,0,organic,2016,Midsouth
8/21/16,1.4,4127080.33,247658.58,2351280.09,25740.08,1502401.58,1384984.59,97632.72,19784.27,conventional,2016,Northeast
8/21/16,1.75,106119.98,7701.71,29626.17,1174.63,67617.47,66877.32,740.15,0,organic,2016,Northeast
8/21/16,1.21,1693418.62,748383.14,445643.2,5418.75,493973.53,461318.07,12246.86,20408.6,conventional,2016,Plains
8/21/16,1.8,51545.86,7264.64,21638.51,525.6,22117.11,12589.18,9527.93,0,organic,2016,Plains
8/21/16,0.87,5682046.61,3137489.03,1105902.29,25630.41,1413024.88,1245189.33,153644.22,14191.33,conventional,2016,South Central
8/21/16,0.97,247621.32,67192.31,4365.3,0,176063.71,170028.41,6035.3,0,organic,2016,South Central
8/21/16,1.11,3716886.69,1923227.36,648951.54,13450.33,1131257.46,827154.53,276587.65,27515.28,conventional,2016,Southeast
8/21/16,1.65,64499.62,11946.01,13428.48,712.1,38413.03,32410.75,6002.28,0,organic,2016,Southeast
8/21/16,0.93,6290164.89,2887138.23,1153539.96,91408.86,2158077.84,1621159.84,535021.55,1896.45,conventional,2016,West
8/21/16,1.82,144812.23,43598.18,50611.87,104.26,50497.92,31310.25,19187.67,0,organic,2016,West
8/28/16,0.99,6696300.05,2683109.8,1878139.55,133979.15,2001071.55,1924479.53,46601.83,29990.19,conventional,2016,California
8/28/16,1.63,175422.72,20282.39,79271.95,9.33,75859.05,74991.99,867.06,0,organic,2016,California
8/28/16,1.27,3025330.44,456513.05,1330166.96,166364.88,1072285.55,841776.91,207892.75,22615.89,conventional,2016,Great Lakes
8/28/16,1.29,151771.49,7010.98,66489.42,9.54,78261.55,11614.2,66647.35,0,organic,2016,Great Lakes
8/28/16,1.3,2799097.68,745329.31,1165119.09,67370.64,821278.64,738431.65,65178.37,17668.62,conventional,2016,Midsouth
8/28/16,1.51,121291.96,3600.52,49796.26,2525.75,65369.43,36632.95,28736.48,0,organic,2016,Midsouth
8/28/16,1.4,4309301.79,490786.03,2495011.21,68592.79,1254911.76,1164225.11,71526.98,19159.67,conventional,2016,Northeast
8/28/16,1.84,71636.65,4850.25,24189.84,1136.25,41460.31,41025.5,434.81,0,organic,2016,Northeast
8/28/16,1.22,1693969.47,823545.19,462409.58,5248.8,402765.9,358451.47,31890.92,12423.51,conventional,2016,Plains
8/28/16,1.67,54112.35,5905.64,22226.82,309.42,25670.47,9529.41,16141.06,0,organic,2016,Plains
8/28/16,0.84,5775721.7,3166009.65,1144644.7,17935.73,1447131.62,1259357.5,142470.58,45303.54,conventional,2016,South Central
8/28/16,1.04,180003.45,48259.41,4469.44,8.79,127265.81,120903.43,6362.38,0,organic,2016,South Central
8/28/16,1.11,3580022.43,1919441.39,610781.64,10303.2,1039496.2,738943.52,290855.73,9696.95,conventional,2016,Southeast
8/28/16,1.41,68341.93,8134.62,14259.48,625.61,45322.22,27669.13,17653.09,0,organic,2016,Southeast
8/28/16,0.96,6114187.88,2276321.08,1334700.26,93943.34,2409223.2,1478205.23,928604.86,2413.11,conventional,2016,West
8/28/16,1.92,125950.35,37698.95,56204.07,486.07,31561.26,23214.22,8347.04,0,organic,2016,West
9/4/16,1.08,6681646.14,2501655.4,2179345.27,107653.45,1892992.02,1819641.81,47476.91,25873.3,conventional,2016,California
9/4/16,1.65,178322.37,19885.38,82532.01,0,75904.98,72625.37,3279.61,0,organic,2016,California
9/4/16,1.3,3084199.23,512921.31,1430594.08,158776.84,981907,779092.84,197492.55,5321.61,conventional,2016,Great Lakes
9/4/16,1.47,139374.22,6231.1,74111.53,0,59031.59,13790.28,45241.31,0,organic,2016,Great Lakes
9/4/16,1.2,3127950.4,954420.93,1150320.87,86826.84,936381.76,832619.08,100199.03,3563.65,conventional,2016,Midsouth
9/4/16,1.52,139031.27,2643.48,52375.95,2926.09,81085.75,45683.66,35402.09,0,organic,2016,Midsouth
9/4/16,1.4,4019648.55,358039.67,2446669.38,38848.69,1176090.81,1109685.27,62681.63,3723.91,conventional,2016,Northeast
9/4/16,1.92,128284.46,8635.35,30659.29,537.03,88452.79,87987.89,464.9,0,organic,2016,Northeast
9/4/16,1.1,1933628.13,931227.39,541981.42,6177.12,454242.2,409642.51,30741.42,13858.27,conventional,2016,Plains
9/4/16,1.76,52999.19,5375.86,23930.05,230.55,23462.73,9984.63,13478.1,0,organic,2016,Plains
9/4/16,0.78,6802635.25,3749548.89,1321331.51,18544.3,1713210.55,1488491.11,188922.83,35796.61,conventional,2016,South Central
9/4/16,1.08,169684.45,43288.51,5218.47,0,121177.47,115963.68,5213.79,0,organic,2016,South Central
9/4/16,0.96,4804279.06,2776884.75,664439.79,12528.81,1350425.71,771445.27,574732.66,4247.78,conventional,2016,Southeast
9/4/16,1.54,67309.14,9207.65,15349.22,431.84,42320.43,31577.01,10743.42,0,organic,2016,Southeast
9/4/16,0.92,6676702.06,2858767.17,1348831.14,111324.84,2357778.91,1344665.71,1012172.25,940.95,conventional,2016,West
9/4/16,1.61,177083.68,42575.46,60202.23,527.53,73778.46,37977.13,35801.33,0,organic,2016,West
9/11/16,1.12,6059764.51,2297601.9,1976499.46,114241.36,1671421.79,1576949.54,66072.42,28399.83,conventional,2016,California
9/11/16,1.55,187617.54,22135.19,97386.14,27.95,68068.26,65803.6,2264.66,0,organic,2016,California
9/11/16,1.3,3078051.63,552133.48,1351448.1,156892.83,1017577.22,787725.17,228409.21,1442.84,conventional,2016,Great Lakes
9/11/16,1.43,135309.51,5698.83,68041.16,0,61569.52,16797.32,44772.2,0,organic,2016,Great Lakes
9/11/16,1.18,3068639.36,938277.4,1164893.69,82491.6,882976.67,747297.58,133300.76,2378.33,conventional,2016,Midsouth
9/11/16,1.5,140233.78,2524.78,45647.58,2429.03,89632.39,55646.68,33985.71,0,organic,2016,Midsouth
9/11/16,1.28,4456957.62,703699.41,2632018.36,25571.12,1095668.73,1028147.48,67007.79,513.46,conventional,2016,Northeast
9/11/16,1.95,165386.89,12483.37,42591.1,429.8,109882.62,108494.91,1387.71,0,organic,2016,Northeast
9/11/16,1.18,1697761.29,780495.39,488705.89,5273.03,423286.98,392942.12,25530.48,4814.38,conventional,2016,Plains
9/11/16,1.86,46267.04,3553.09,23352.95,77.93,19283.07,8714.08,10568.99,0,organic,2016,Plains
9/11/16,0.82,6236078.55,3652516.49,1003811.64,15092.69,1564657.73,1379670.23,173092.74,11894.76,conventional,2016,South Central
9/11/16,1.07,164162.25,47884.79,4446.52,0,111830.94,105704.69,6126.25,0,organic,2016,South Central
9/11/16,1.08,3431698.41,1673305.36,497550.12,10177.7,1250665.23,791919.62,455458.67,3286.94,conventional,2016,Southeast
9/11/16,1.5,67246.01,7453.03,14078.39,439.29,45275.3,30666.03,14609.27,0,organic,2016,Southeast
9/11/16,0.96,6097779.55,2364733.51,1265510.82,102419.92,2365115.3,1494929.03,867612.77,2573.5,conventional,2016,West
9/11/16,1.48,197265.79,43258.13,39127.68,77.84,114802.14,46197.11,68605.03,0,organic,2016,West
9/18/16,1.22,5471565.28,1888694.03,1934688.42,112714.97,1535467.86,1434869.76,59481.09,41117.01,conventional,2016,California
9/18/16,1.84,139322.81,19979.78,76879.66,3.11,42460.26,36711.51,5748.75,0,organic,2016,California
9/18/16,1.28,2996317.15,536657.14,1278413.08,150023.52,1031223.41,741802.17,280261.57,9159.67,conventional,2016,Great Lakes
9/18/16,1.65,94463.19,5214.46,53650.27,0,35598.46,16037.37,19561.09,0,organic,2016,Great Lakes
9/18/16,1.28,2785256.41,850690.32,1019588.17,70265.42,844712.5,707259.08,137295.64,157.78,conventional,2016,Midsouth
9/18/16,1.74,108615.07,2300.06,45951.61,2199.06,58164.34,46367.63,11796.71,0,organic,2016,Midsouth
9/18/16,1.45,3442454.03,409569.22,1938470.57,17881,1076533.24,1009926.82,66387.53,218.89,conventional,2016,Northeast
9/18/16,2.04,137076.37,6843.75,22066.52,1272.87,106893.23,106402.46,490.77,0,organic,2016,Northeast
9/18/16,1.24,1641724.15,826479.75,439168.23,5721.42,370354.75,326207.49,38375.04,5772.22,conventional,2016,Plains
9/18/16,1.78,43823.87,4329.93,18800.51,334.33,20359.1,8413.42,11945.68,0,organic,2016,Plains
9/18/16,0.86,6130653.55,3357771.2,1103971.44,16478.55,1652432.36,1446564.1,189481.99,16386.27,conventional,2016,South Central
9/18/16,1.14,129652.83,42581.23,5505.14,0,81566.46,73194.34,8372.12,0,organic,2016,South Central
9/18/16,1.11,3403999.22,1501212.7,566389.42,9444.29,1326952.81,706832.05,617002.43,3118.33,conventional,2016,Southeast
9/18/16,1.58,57792.45,6072.82,14168.25,485.37,37066.01,19189.74,17876.27,0,organic,2016,Southeast
9/18/16,1.04,5474121.64,1966754.72,1200623.82,103658.21,2203084.89,1276040.86,922977.71,4066.32,conventional,2016,West
9/18/16,1.59,160880.99,39692.64,29626.54,302.54,91259.27,53282.81,37976.46,0,organic,2016,West
9/25/16,1.15,6075588.68,2357903.8,1924933.51,117423.95,1675327.42,1583961.67,53653.13,37712.62,conventional,2016,California
9/25/16,1.95,123708,12970.52,73572.34,10.84,37154.3,32296.6,4857.7,0,organic,2016,California
9/25/16,1.37,2834326.48,484580.09,1282328.66,144883.2,922534.53,642865.75,263775.26,15893.52,conventional,2016,Great Lakes
9/25/16,1.51,130290.41,4824.69,59772.24,0,65693.48,20049.9,45643.58,0,organic,2016,Great Lakes
9/25/16,1.37,2568161.45,748452.52,947415.59,73332.83,798960.51,698140.82,100819.69,0,conventional,2016,Midsouth
9/25/16,1.74,107211.26,2302.63,47284.79,2195.54,55428.3,41196.46,14231.84,0,organic,2016,Midsouth
9/25/16,1.53,3458790.86,446786.96,1993513.53,18241.6,1000248.77,950223.22,49098.88,926.67,conventional,2016,Northeast
9/25/16,1.96,111261.71,6168.57,19760.7,558.5,84773.94,84053.56,720.38,0,organic,2016,Northeast
9/25/16,1.35,1419113.4,673110.96,360990.42,5573.18,379438.84,333274.27,39397.54,6767.03,conventional,2016,Plains
9/25/16,1.87,44993.62,4312.89,19596.71,1090.56,19993.46,11441.45,8552.01,0,organic,2016,Plains
9/25/16,0.98,5344837.49,2674487.17,1129009.2,15830.87,1525510.25,1094936.72,409425.49,21148.04,conventional,2016,South Central
9/25/16,1.15,131608.43,50298.52,6985.47,8.87,74315.57,65470.7,8844.87,0,organic,2016,South Central
9/25/16,1.32,3266161.45,1398879.9,588359.56,9605.99,1269316,691449.32,573138.62,4728.06,conventional,2016,Southeast
9/25/16,1.81,41398.38,7769.08,14549.87,420.84,18658.59,7449.41,11209.18,0,organic,2016,Southeast
9/25/16,1.08,5338132.99,1763859.71,1029363.3,107712.68,2437197.3,1445592.77,987092.17,4512.36,conventional,2016,West
9/25/16,1.78,118420.15,31346.67,31031.61,122.6,55919.27,27538.32,28380.95,0,organic,2016,West
10/2/16,1.19,5652496.31,2359102.44,1664176.22,121961.08,1507256.57,1420423.91,58294.32,28538.34,conventional,2016,California
